symbol,timestamp,value
SUPERUSDT,2023-12-07 06:44:59.999000+09:00,232673.1101
CKBUSDT,2023-12-07 06:44:59.999000+09:00,10966.027448
STRAXUSDT,2023-12-07 06:44:59.999000+09:00,45519.5153
REEFUSDT,2023-12-07 06:44:59.999000+09:00,52475.274162
INJUSDT,2023-12-07 06:49:59.999000+09:00,256679.9767
REEFUSDT,2023-12-07 06:49:59.999000+09:00,180055.819606
UNFIUSDT,2023-12-07 06:49:59.999000+09:00,51501.2493
XVSUSDT,2023-12-07 06:49:59.999000+09:00,1149899.6853
GRTUSDT,2023-12-07 06:49:59.999000+09:00,110214.46638
AXSUSDT,2023-12-07 06:49:59.999000+09:00,110080.158
AVAXUSDT,2023-12-07 06:49:59.999000+09:00,1295078.987
UNIUSDT,2023-12-07 06:49:59.999000+09:00,66807.035
CFXUSDT,2023-12-07 06:49:59.999000+09:00,417762.1496
FILUSDT,2023-12-07 06:49:59.999000+09:00,448512.2195
BAKEUSDT,2023-12-07 06:49:59.999000+09:00,742631.3809
SUPERUSDT,2023-12-07 06:49:59.999000+09:00,152307.8795
TWTUSDT,2023-12-07 06:49:59.999000+09:00,11279.7576
NEARUSDT,2023-12-07 06:49:59.999000+09:00,315208.837
RIFUSDT,2023-12-07 06:49:59.999000+09:00,21241.17741
AAVEUSDT,2023-12-07 06:49:59.999000+09:00,63418.651
XEMUSDT,2023-12-07 06:49:59.999000+09:00,34711.6702
BADGERUSDT,2023-12-07 06:49:59.999000+09:00,52715.859
OXTUSDT,2023-12-07 06:49:59.999000+09:00,7788.45527
TRUUSDT,2023-12-07 06:49:59.999000+09:00,12456.98424
SFPUSDT,2023-12-07 06:49:59.999000+09:00,15840.9569
ALICEUSDT,2023-12-07 06:49:59.999000+09:00,16380.7225
TLMUSDT,2023-12-07 06:49:59.999000+09:00,37394.7473
CTKUSDT,2023-12-07 06:49:59.999000+09:00,18708.5773
ROSEUSDT,2023-12-07 06:49:59.999000+09:00,28650.46665
AUDIOUSDT,2023-12-07 06:49:59.999000+09:00,37239.4184
1INCHUSDT,2023-12-07 06:49:59.999000+09:00,34996.0869
SLPUSDT,2023-12-07 06:49:59.999000+09:00,27955.901209
BELUSDT,2023-12-07 06:49:59.999000+09:00,32675.2976
CAKEUSDT,2023-12-07 06:49:59.999000+09:00,53125.6767
LINAUSDT,2023-12-07 06:49:59.999000+09:00,73344.69559
CELOUSDT,2023-12-07 06:49:59.999000+09:00,65291.9749
LITUSDT,2023-12-07 06:49:59.999000+09:00,31456.8169
CKBUSDT,2023-12-07 06:49:59.999000+09:00,7145.997171
BTCSTUSDT,2023-12-07 06:49:59.999000+09:00,0.0
STRAXUSDT,2023-12-07 06:49:59.999000+09:00,43964.7511
FLMUSDT,2023-12-07 06:49:59.999000+09:00,78107.0824
SKLUSDT,2023-12-07 06:49:59.999000+09:00,21538.71402
PERPUSDT,2023-12-07 06:49:59.999000+09:00,22196.98029
ALPHAUSDT,2023-12-07 06:49:59.999000+09:00,17953.24697
AVAXUSDT,2023-12-07 06:54:59.999000+09:00,567295.794
INJUSDT,2023-12-07 06:54:59.999000+09:00,98068.2173
BAKEUSDT,2023-12-07 06:54:59.999000+09:00,600531.7959
NEARUSDT,2023-12-07 06:54:59.999000+09:00,603228.812
XVSUSDT,2023-12-07 06:54:59.999000+09:00,1014348.6255
FILUSDT,2023-12-07 06:54:59.999000+09:00,202941.3765
AXSUSDT,2023-12-07 06:54:59.999000+09:00,119249.971
UNFIUSDT,2023-12-07 06:54:59.999000+09:00,51190.0752
ALPHAUSDT,2023-12-07 06:54:59.999000+09:00,10819.02456
GRTUSDT,2023-12-07 06:54:59.999000+09:00,156352.2591
AAVEUSDT,2023-12-07 06:54:59.999000+09:00,29600.451
SFPUSDT,2023-12-07 06:54:59.999000+09:00,6548.2786
RIFUSDT,2023-12-07 06:54:59.999000+09:00,59720.97473
TRUUSDT,2023-12-07 06:54:59.999000+09:00,14414.23352
1INCHUSDT,2023-12-07 06:54:59.999000+09:00,43604.0097
REEFUSDT,2023-12-07 06:54:59.999000+09:00,60617.596393
XEMUSDT,2023-12-07 06:54:59.999000+09:00,3134.8224
UNIUSDT,2023-12-07 06:54:59.999000+09:00,92220.796
CTKUSDT,2023-12-07 06:54:59.999000+09:00,3696.165
TLMUSDT,2023-12-07 06:54:59.999000+09:00,22331.09587
ALICEUSDT,2023-12-07 06:54:59.999000+09:00,32894.965
OXTUSDT,2023-12-07 06:54:59.999000+09:00,4271.0415
ROSEUSDT,2023-12-07 06:54:59.999000+09:00,20663.14986
BADGERUSDT,2023-12-07 06:54:59.999000+09:00,18316.403
FLMUSDT,2023-12-07 06:54:59.999000+09:00,38297.4697
AUDIOUSDT,2023-12-07 06:54:59.999000+09:00,15498.8257
PERPUSDT,2023-12-07 06:54:59.999000+09:00,22095.2846
SKLUSDT,2023-12-07 06:54:59.999000+09:00,56509.64917
TWTUSDT,2023-12-07 06:54:59.999000+09:00,6817.1965
BTCSTUSDT,2023-12-07 06:54:59.999000+09:00,0.0
BELUSDT,2023-12-07 06:54:59.999000+09:00,12094.0841
CELOUSDT,2023-12-07 06:54:59.999000+09:00,53423.406
SUPERUSDT,2023-12-07 06:54:59.999000+09:00,90005.4733
CAKEUSDT,2023-12-07 06:54:59.999000+09:00,36048.3011
LINAUSDT,2023-12-07 06:54:59.999000+09:00,53503.5696
SLPUSDT,2023-12-07 06:54:59.999000+09:00,13287.089514
LITUSDT,2023-12-07 06:54:59.999000+09:00,17928.9733
STRAXUSDT,2023-12-07 06:54:59.999000+09:00,18794.0351
CKBUSDT,2023-12-07 06:54:59.999000+09:00,3945.171283
CFXUSDT,2023-12-07 06:54:59.999000+09:00,181892.0332
